,x,y,target
0,-11.319293975830078,-12.285900115966797,3.0
1,10.360295295715332,16.280147552490234,2.0
2,-5.043107986450195,-28.216623306274414,2.0
3,-0.2915177643299103,13.554961204528809,2.0
4,-1.4517502784729004,-5.993165969848633,3.0
5,19.034305572509766,15.382967948913574,1.0
6,8.88316822052002,-6.22601842880249,3.0
7,-3.7827439308166504,-2.121518611907959,3.0
8,15.014603614807129,15.51124382019043,1.0
9,-8.23934268951416,8.033506393432617,3.0
10,-3.9921932220458984,-7.314642906188965,2.0
11,-8.267901420593262,-13.835343360900879,1.0
12,-9.789153099060059,-23.32489013671875,0.0
13,-11.549529075622559,-9.482048988342285,3.0
14,-3.1519174575805664,-8.215763092041016,0.0
15,-12.19286060333252,9.009507179260254,2.0
16,-1.372013807296753,-11.335203170776367,2.0
17,-5.0609822273254395,-15.400254249572754,0.0
18,21.15613555908203,23.47885513305664,0.0
19,20.42949676513672,21.27202033996582,0.0
20,-3.217495918273926,-3.8460500240325928,0.0
21,22.66329574584961,23.13409423828125,0.0
22,-1.3615542650222778,5.639612197875977,2.0
23,15.54194450378418,13.426431655883789,1.0
24,-12.631669044494629,6.525533676147461,3.0
25,8.114036560058594,16.385377883911133,2.0
26,-7.798065185546875,-0.8850492238998413,2.0
27,13.374964714050293,18.786550521850586,2.0
28,-3.1765873432159424,-25.40125846862793,2.0
29,5.339084625244141,-8.437679290771484,0.0
30,-6.102092742919922,4.146329879760742,0.0
31,-7.831203460693359,-14.16837215423584,2.0
32,-3.0650079250335693,-19.591318130493164,0.0
33,-1.7843011617660522,0.421570748090744,0.0
34,-14.047346115112305,6.633230686187744,3.0
35,-9.492514610290527,-17.827333450317383,3.0
36,-9.691240310668945,-2.0723981857299805,2.0
37,-9.925756454467773,8.615633010864258,3.0
38,-8.418107986450195,-23.172765731811523,0.0
39,10.765469551086426,15.28443717956543,2.0
40,-13.511938095092773,7.014947891235352,3.0
41,-11.15933609008789,-7.45212984085083,3.0
42,-9.665996551513672,5.324929714202881,3.0
43,1.4915989637374878,-11.137822151184082,3.0
44,-11.02606201171875,10.180573463439941,3.0
45,11.033468246459961,16.542322158813477,2.0
46,17.989444732666016,19.4715576171875,1.0
47,18.138702392578125,12.3577241897583,1.0
48,-8.385235786437988,-2.0387208461761475,2.0
49,9.449769973754883,14.325518608093262,1.0
50,8.708647727966309,14.226057052612305,2.0
51,0.6763942837715149,6.16841459274292,3.0
52,7.279835224151611,6.472455024719238,0.0
53,-2.919649124145508,-20.58984375,0.0
54,-1.554367184638977,-1.5682623386383057,3.0
55,17.121427536010742,18.83526039123535,1.0
56,-7.7507853507995605,-16.4587459564209,2.0
57,16.949506759643555,22.72379493713379,2.0
58,-7.5972747802734375,9.94406795501709,1.0
59,-8.804807662963867,-15.055660247802734,2.0
60,13.420928955078125,7.848262786865234,1.0
61,-2.852081060409546,-26.98187828063965,2.0
62,4.640481472015381,6.010082721710205,1.0
63,-12.6568021774292,3.426530599594116,1.0
64,18.46526527404785,18.401029586791992,1.0
65,11.732636451721191,8.269216537475586,0.0
66,-2.1326937675476074,-13.935050964355469,3.0
67,-5.770495414733887,-26.861169815063477,1.0
68,2.634972333908081,6.455906391143799,2.0
69,13.477252006530762,20.419782638549805,1.0
70,-4.642253398895264,0.028594929724931717,3.0
71,-8.472992897033691,-15.976719856262207,1.0
72,-9.217449188232422,-22.591596603393555,0.0
73,10.851385116577148,8.819657325744629,0.0
74,-11.836145401000977,-12.761004447937012,3.0
75,-11.467811584472656,9.193302154541016,3.0
76,14.461657524108887,21.06461524963379,2.0
77,1.0461307764053345,-9.595437049865723,3.0
78,1.3541126251220703,8.063041687011719,0.0
79,-9.142165184020996,-2.6588525772094727,1.0
80,-12.616063117980957,8.21377944946289,3.0
81,-2.6768789291381836,-11.171343803405762,3.0
82,-4.904803276062012,-27.361360549926758,1.0
83,3.489473342895508,3.3098561763763428,2.0
84,-0.6398400068283081,-8.430017471313477,0.0
85,-9.233129501342773,3.2255752086639404,1.0
86,5.255045413970947,-8.363131523132324,0.0
87,5.669251918792725,3.5722970962524414,1.0
88,8.277006149291992,6.053150177001953,0.0
89,-4.54904842376709,-9.98204517364502,2.0
90,-7.904839038848877,-3.970435380935669,2.0
91,-0.25715720653533936,-7.126925945281982,0.0
92,15.84386920928955,12.249456405639648,2.0
93,-0.19689950346946716,-13.453387260437012,0.0
94,-2.297867774963379,-19.983957290649414,0.0
