,x,y,target
0,9.018144607543945,15.234064102172852,0.0
1,-3.8281307220458984,-8.570134162902832,0.0
2,-9.332221984863281,-0.6714988350868225,0.0
3,-0.22153422236442566,-13.383716583251953,0.0
4,-43.900291442871094,1.2011648416519165,0.0
5,7.052584648132324,19.876127243041992,0.0
6,-3.688481092453003,-8.190608978271484,0.0
7,10.673819541931152,12.729015350341797,0.0
8,-31.85268783569336,15.936745643615723,0.0
9,-0.8847451210021973,-12.734601974487305,0.0
10,-9.356523513793945,-0.4462467432022095,0.0
11,-4.172412395477295,-7.585440635681152,0.0
12,31.95897674560547,8.324965476989746,0.0
13,-45.07160568237305,-3.1774799823760986,0.0
14,-13.451071739196777,-43.41696548461914,1.0
15,31.812570571899414,8.67959976196289,0.0
16,-45.39265441894531,-4.7547125816345215,0.0
17,5.8473615646362305,24.57753562927246,0.0
18,37.533287048339844,9.996013641357422,0.0
19,-46.27839279174805,-10.036253929138184,0.0
20,35.21952438354492,-20.367624282836914,0.0
21,-7.722370147705078,-40.87910079956055,0.0
22,-43.97742462158203,1.0936299562454224,1.0
23,-12.300582885742188,4.2016425132751465,0.0
24,-9.062362670898438,-0.826596200466156,1.0
25,-4.123190879821777,-7.66318416595459,0.0
26,-7.685066223144531,-2.968949556350708,0.0
27,-11.459217071533203,2.8811709880828857,0.0
28,35.99650573730469,-18.029504776000977,0.0
29,-22.418773651123047,14.680595397949219,0.0
30,-16.55801010131836,9.810171127319336,0.0
31,-27.104228973388672,16.32430648803711,0.0
32,-46.69282913208008,-13.131951332092285,0.0
33,-32.88343811035156,15.66402816772461,0.0
34,36.71123504638672,-17.777910232543945,0.0
35,-37.048763275146484,13.25890064239502,0.0
36,43.10659408569336,12.098881721496582,1.0
37,0.6371640563011169,-14.77937126159668,0.0
38,43.87099838256836,12.418456077575684,1.0
39,-44.640419006347656,-1.4347950220108032,0.0
40,43.19862747192383,12.130241394042969,1.0
41,-46.5317497253418,-11.67342758178711,0.0
42,3.9093739986419678,-22.40363311767578,0.0
43,-8.944839477539062,-41.23841094970703,0.0
44,1.4960564374923706,-16.12794303894043,0.0
45,-41.7936897277832,6.194036960601807,0.0
46,-5.925689220428467,-40.298770904541016,0.0
47,22.60883140563965,8.12151050567627,0.0
48,-46.65614318847656,-15.71800708770752,0.0
49,5.563292980194092,33.42668533325195,0.0
50,7.403623580932617,18.830137252807617,0.0
51,1.9688830375671387,-17.17209815979004,0.0
52,-13.230691909790039,5.614134311676025,0.0
