,x,y,target
0,30.978914260864258,-23.659381866455078,0.0
1,5.888606548309326,3.902231216430664,0.0
2,6.419884204864502,-12.013443946838379,0.0
3,-10.057849884033203,-16.216341018676758,0.0
4,-29.86899185180664,-1.4666876792907715,0.0
5,29.341886520385742,-25.57872200012207,0.0
6,-9.344285011291504,-16.898948669433594,0.0
7,29.34184455871582,-25.578617095947266,0.0
8,-29.211267471313477,-0.07288669794797897,0.0
9,5.958558082580566,-11.767611503601074,0.0
10,7.054245948791504,-5.046980857849121,0.0
11,6.225405693054199,-12.231300354003906,0.0
12,38.30231857299805,-14.24258041381836,0.0
13,-27.58708381652832,13.363183975219727,0.0
14,8.847512245178223,48.72283172607422,1.0
15,29.341794967651367,-25.57842445373535,0.0
16,7.054227828979492,-5.046982288360596,0.0
17,38.30231857299805,-14.24258041381836,0.0
18,13.622632026672363,-37.194210052490234,0.0
19,-9.840415954589844,-16.6010684967041,0.0
20,-33.55353546142578,48.46660232543945,0.0
21,-37.23391342163086,-29.65493392944336,0.0
22,-31.36197280883789,0.46831440925598145,1.0
23,7.581603527069092,49.271366119384766,0.0
24,6.683371067047119,-1.6912192106246948,1.0
25,15.141079902648926,43.87842559814453,0.0
26,-7.755852222442627,-16.24170684814453,0.0
27,-27.892555236816406,11.277837753295898,0.0
28,-26.466182708740234,46.82526779174805,0.0
29,5.888606548309326,3.902231216430664,0.0
30,-29.38401985168457,0.32212501764297485,0.0
31,-1.8443036079406738,20.705337524414062,0.0
32,-28.617027282714844,7.314692497253418,0.0
33,-31.152997970581055,-0.3733291029930115,0.0
34,-31.06795310974121,47.89647674560547,0.0
35,6.312994003295898,-12.194435119628906,0.0
36,32.009681701660156,20.330398559570312,1.0
37,-1.6789774894714355,19.951271057128906,0.0
38,30.20728874206543,9.136088371276855,1.0
39,6.342423915863037,-11.76012134552002,0.0
40,29.791715621948242,6.519402027130127,1.0
41,-30.210853576660156,-0.9493458867073059,0.0
42,7.581578731536865,49.27133560180664,0.0
43,-37.233917236328125,-29.65493392944336,0.0
44,-10.85004711151123,-38.031253814697266,0.0
45,6.27943229675293,-11.720091819763184,0.0
46,-11.370599746704102,-38.2181510925293,0.0
47,30.57263946533203,11.370916366577148,0.0
48,-42.801395416259766,-1.7912479639053345,0.0
49,35.994876861572266,-17.195518493652344,0.0
50,35.994876861572266,-17.195518493652344,0.0
51,-2.603032112121582,19.99001121520996,0.0
52,-2.5694944858551025,19.6917667388916,0.0
53,33.91434860229492,-19.917966842651367,1.0
54,5.541177272796631,3.816945791244507,0.0
55,-42.80263137817383,-1.791070580482483,0.0
56,31.725154876708984,18.5748233795166,0.0
57,-31.431249618530273,-1.1272356510162354,0.0
58,-23.254478454589844,45.957908630371094,0.0
59,5.380568981170654,5.219983100891113,0.0
60,6.404088020324707,47.3320198059082,0.0
61,-7.762308597564697,-15.717562675476074,0.0
62,5.8962507247924805,-12.06067180633545,0.0
63,14.824456214904785,43.702964782714844,0.0
64,-8.451383590698242,-15.72571086883545,0.0
65,-29.624387741088867,-1.2909557819366455,0.0
66,-9.932232856750488,-16.467628479003906,0.0
