,x,y,target
0,22.150583267211914,-12.699300765991211,3.0
1,-18.013877868652344,16.917133331298828,2.0
2,19.299015045166016,-12.829541206359863,2.0
3,-11.177937507629395,6.686673641204834,2.0
4,14.01697063446045,1.604325294494629,3.0
5,-19.085798263549805,18.00132942199707,1.0
6,-10.41677188873291,23.77236557006836,3.0
7,16.068178176879883,-0.6489148139953613,3.0
8,-13.494168281555176,19.822172164916992,1.0
9,16.14328956604004,-4.78324556350708,3.0
10,-1.7367364168167114,-1.968248963356018,2.0
11,3.3356127738952637,-7.952780246734619,1.0
12,10.626989364624023,-1.9696261882781982,0.0
13,22.982812881469727,-12.751216888427734,3.0
14,-0.08571456372737885,-15.913867950439453,0.0
15,7.893650054931641,-10.315465927124023,2.0
16,-5.278242111206055,-0.608100175857544,2.0
17,-0.5530774593353271,-14.592371940612793,0.0
18,-17.787635803222656,3.228383779525757,0.0
19,-18.075050354003906,3.146775960922241,0.0
20,7.371092319488525,-9.748618125915527,0.0
21,-19.457983016967773,3.7063064575195312,0.0
22,-5.467016220092773,1.6737114191055298,2.0
23,-15.340780258178711,14.435632705688477,1.0
24,20.450687408447266,-9.415343284606934,3.0
25,-17.81620216369629,18.61377716064453,2.0
26,-4.778200626373291,-4.377745628356934,2.0
27,-17.838178634643555,15.48245906829834,2.0
28,18.915616989135742,-8.967684745788574,2.0
29,11.503527641296387,11.66392993927002,0.0
30,6.258050441741943,-9.268194198608398,0.0
31,4.472773551940918,-9.47592544555664,2.0
32,-2.5568137168884277,-6.004696369171143,0.0
33,-5.606941223144531,-6.473170757293701,0.0
34,22.76408576965332,-11.041766166687012,3.0
35,14.940791130065918,-3.683351993560791,3.0
36,14.400833129882812,-3.6586720943450928,2.0
37,18.41754722595215,-6.795057773590088,3.0
38,2.97285795211792,-8.720924377441406,0.0
39,-10.272420883178711,14.582808494567871,2.0
40,21.75383949279785,-11.4241304397583,3.0
41,20.48457908630371,-11.189074516296387,3.0
42,16.541440963745117,-1.16598379611969,3.0
43,15.293328285217285,9.169800758361816,3.0
44,16.12253761291504,-4.133684158325195,3.0
45,-14.417723655700684,18.114707946777344,2.0
46,-19.085798263549805,18.00132942199707,1.0
47,-14.976800918579102,15.666191101074219,1.0
48,0.9091944098472595,-7.314931392669678,2.0
49,-11.357329368591309,18.25897216796875,1.0
50,-14.770007133483887,11.51116943359375,2.0
51,14.672140121459961,6.091311931610107,3.0
52,-11.51855182647705,-0.6077239513397217,0.0
53,-1.5936458110809326,-14.2642183303833,0.0
54,9.304325103759766,-1.632575273513794,3.0
55,-13.566890716552734,19.90145492553711,1.0
56,2.8869290351867676,-16.47307777404785,2.0
57,-10.77900218963623,13.297579765319824,2.0
58,-4.203363418579102,-1.0895673036575317,1.0
59,18.28542137145996,-11.0383882522583,2.0
60,-9.085275650024414,9.730436325073242,1.0
61,22.190889358520508,-13.71920394897461,2.0
62,-9.223970413208008,1.7422553300857544,1.0
63,4.797645568847656,-8.77812385559082,1.0
64,-14.665637969970703,12.658049583435059,1.0
65,-13.209237098693848,0.07787387073040009,0.0
66,17.162208557128906,6.989436626434326,3.0
67,19.515087127685547,-12.857254981994629,1.0
68,-4.845153331756592,-0.7917476296424866,2.0
69,-15.20152759552002,12.61518669128418,1.0
70,17.329940795898438,0.5946406722068787,3.0
71,15.100751876831055,0.5079224705696106,1.0
72,2.3651299476623535,-8.292143821716309,0.0
73,-12.983200073242188,1.3788388967514038,0.0
74,23.35677146911621,-11.6467866897583,3.0
75,17.317604064941406,-5.79705286026001,3.0
76,-17.704090118408203,18.90442657470703,2.0
77,13.62977123260498,6.832837104797363,3.0
78,-12.511967658996582,-0.7311993837356567,0.0
79,-0.08573437482118607,-15.91395092010498,1.0
80,20.8428897857666,-9.491602897644043,3.0
81,14.111058235168457,6.5128092765808105,3.0
82,20.48457908630371,-11.189074516296387,1.0
83,-8.705686569213867,-1.1089317798614502,2.0
84,-0.7356680035591125,-14.795567512512207,0.0
85,9.764816284179688,-1.8014178276062012,1.0
86,11.478384971618652,11.675023078918457,0.0
87,-6.879604816436768,0.12257573753595352,1.0
88,-13.403580665588379,0.8572241067886353,0.0
89,-6.154657363891602,-3.5595741271972656,2.0
90,-1.2394952774047852,-13.934735298156738,2.0
91,-3.0554983615875244,-11.33255386352539,0.0
92,-17.389034271240234,18.713809967041016,2.0
93,-2.0689239501953125,-13.727250099182129,0.0
